candidate_id,previous_period,period,provider,provider_name,code_a,code_b,before_a,after_a,change_a,before_b,after_b,change_b,absolute_change_ratio,paired_net_change,target_code,target_change_share_national_pct,classification,disposition,evidence_file,author_disposition,event,adjacent_total,cause,source_file,official_evidence_url,name_before,name_after
RC1735,2024-10,2024-11,NVC13,OAKS HOSPITAL,C_120,C_400,59.0,55.0,-4.0,0.0,2.0,2.0,0.5,-2.0,C_120,0.0006316421115795,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1736,2024-10,2024-11,NT440,THORNBURY HOSPITAL,C_120,C_301,4.0,0.0,-4.0,8.0,10.0,2.0,0.5,-2.0,C_120,0.0006316421115795,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1737,2025-05,2025-06,NT412,DROITWICH SPA HOSPITAL,C_120,C_320,49.0,53.0,4.0,3.0,0.0,-3.0,0.75,1.0,C_120,0.000629009938357,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1738,2024-12,2025-01,NT437,SLOANE HOSPITAL,C_120,C_301,0.0,4.0,4.0,33.0,27.0,-6.0,0.6666666666666666,-2.0,C_120,0.0006273220718566,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1739,2024-12,2025-01,NT437,SLOANE HOSPITAL,C_120,X06,0.0,4.0,4.0,208.0,206.0,-2.0,0.5,2.0,C_120,0.0006273220718566,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1740,2024-12,2025-01,NT437,SLOANE HOSPITAL,C_101,C_120,118.0,113.0,-5.0,0.0,4.0,4.0,0.8,-1.0,C_120,0.0006273220718566,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1741,2024-12,2025-01,NT437,SLOANE HOSPITAL,C_120,C_502,0.0,4.0,4.0,14.0,12.0,-2.0,0.5,2.0,C_120,0.0006273220718566,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1742,2024-09,2024-10,NVC23,WOODLAND HOSPITAL,C_120,C_330,14.0,10.0,-4.0,5.0,12.0,7.0,0.5714285714285714,3.0,C_120,0.0006273063309323,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1743,2025-03,2025-04,NVC23,WOODLAND HOSPITAL,C_120,C_160,2.0,6.0,4.0,7.0,4.0,-3.0,0.75,1.0,C_120,0.0006260623495493,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1744,2025-03,2025-04,NVC23,WOODLAND HOSPITAL,C_120,C_330,2.0,6.0,4.0,36.0,32.0,-4.0,1.0,0.0,C_120,0.0006260623495493,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1745,2024-02,2024-03,NT312,SPIRE ALEXANDRA HOSPITAL,C_120,C_150,20.0,16.0,-4.0,0.0,8.0,8.0,0.5,4.0,C_120,0.000625620733071,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1746,2024-02,2024-03,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,C_120,C_170,6533.0,6537.0,4.0,8.0,3.0,-5.0,0.8,-1.0,C_120,0.000625620733071,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1747,2024-08,2024-09,H4I8B,NUFFIELD HEALTH THE HOLLY HOSPITAL,C_120,X02,356.0,352.0,-4.0,1.0,5.0,4.0,1.0,0.0,C_120,0.0006250322282242,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1748,2024-04,2024-05,NT433,SARUM ROAD HOSPITAL,C_110,C_301,304.0,299.0,-5.0,0.0,3.0,3.0,0.6,-2.0,C_110,0.0005968503015884,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1749,2025-01,2025-02,NT430,RIDGEWAY HOSPITAL,C_110,C_120,9.0,14.0,5.0,3.0,0.0,-3.0,0.6,2.0,C_110,0.0005940358797671,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1750,2025-01,2025-02,NT430,RIDGEWAY HOSPITAL,C_110,C_130,9.0,14.0,5.0,262.0,252.0,-10.0,0.5,-5.0,C_110,0.0005940358797671,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1751,2025-01,2025-02,NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",C_101,C_110,6.0,16.0,10.0,439.0,434.0,-5.0,0.5,5.0,C_110,0.0005940358797671,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1752,2024-01,2024-02,NT409,CHELSFIELD PARK HOSPITAL,C_110,C_120,264.0,259.0,-5.0,10.0,18.0,8.0,0.625,3.0,C_110,0.0005935746728809,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1753,2024-01,2024-02,NT324,SPIRE CHESHIRE HOSPITAL,C_110,C_301,641.0,636.0,-5.0,7.0,13.0,6.0,0.8333333333333334,1.0,C_110,0.0005935746728809,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1754,2024-01,2024-02,NT324,SPIRE CHESHIRE HOSPITAL,C_101,C_110,4.0,9.0,5.0,641.0,636.0,-5.0,1.0,0.0,C_110,0.0005935746728809,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1755,2024-01,2024-02,NT455,MOUNT ALVERNIA HOSPITAL,C_110,C_301,61.0,56.0,-5.0,9.0,16.0,7.0,0.7142857142857143,2.0,C_110,0.0005935746728809,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1756,2025-04,2025-05,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",C_110,C_160,284.0,289.0,5.0,9.0,0.0,-9.0,0.5555555555555556,-4.0,C_110,0.0005928399166229,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1757,2025-11,2025-12,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,C_110,C_430,3231.0,3236.0,5.0,7.0,2.0,-5.0,1.0,0.0,C_110,0.0005921672848893,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1758,2025-10,2025-11,NT412,DROITWICH SPA HOSPITAL,C_110,X06,1134.0,1129.0,-5.0,7.0,14.0,7.0,0.7142857142857143,2.0,C_110,0.0005914283112001,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1759,2024-12,2025-01,NVC20,THE YORKSHIRE CLINIC,C_110,X06,1835.0,1830.0,-5.0,3.0,7.0,4.0,0.8,-1.0,C_110,0.0005896483690915,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1760,2024-06,2024-07,NT410,CHILTERN HOSPITAL,C_110,X06,319.0,324.0,5.0,15.0,6.0,-9.0,0.5555555555555556,-4.0,C_110,0.0005875599458034,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1761,2024-08,2024-09,NT490,SOUTHEND PRIVATE HOSPITAL,C_110,C_330,136.0,131.0,-5.0,10.0,17.0,7.0,0.7142857142857143,2.0,C_110,0.0005869323044018,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1762,2024-10,2024-11,NT345,SPIRE CLARE PARK HOSPITAL,C_101,C_110,5.0,9.0,4.0,126.0,121.0,-5.0,0.8,-1.0,C_110,0.0005855658029571,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1763,2024-09,2024-10,NN4,TYNESIDE SURGICAL SERVICES LTD,C_110,X06,452.0,447.0,-5.0,0.0,10.0,10.0,0.5,5.0,C_110,0.0005843442488839,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1764,2025-08,2025-09,NT430,RIDGEWAY HOSPITAL,C_110,C_301,22.0,17.0,-5.0,2.0,12.0,10.0,0.5,5.0,C_110,0.0005808111608672,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1765,2026-02,2026-03,NVC07,FULWOOD HALL HOSPITAL,C_301,X05,3.0,1.0,-2.0,0.0,2.0,2.0,1.0,0.0,C_301,0.0005460646485937,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1766,2026-02,2026-03,NVC07,FULWOOD HALL HOSPITAL,C_160,C_301,4.0,8.0,4.0,3.0,1.0,-2.0,0.5,2.0,C_301,0.0005460646485937,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1767,2026-02,2026-03,NVC07,FULWOOD HALL HOSPITAL,C_301,X06,3.0,1.0,-2.0,0.0,1.0,1.0,0.5,-1.0,C_301,0.0005460646485937,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1768,2026-04,2026-05,NT332,SPIRE LEEDS HOSPITAL,C_301,X05,0.0,2.0,2.0,1.0,0.0,-1.0,0.5,1.0,C_301,0.0005404718860036,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1769,2026-04,2026-05,NT417,GORING HALL HOSPITAL,C_301,X06,9.0,11.0,2.0,5.0,2.0,-3.0,0.6666666666666666,-1.0,C_301,0.0005404718860036,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1770,2026-04,2026-05,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,C_400,1.0,3.0,2.0,1.0,0.0,-1.0,0.5,1.0,C_301,0.0005404718860036,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1771,2026-04,2026-05,NT319,SPIRE HARTSWOOD HOSPITAL,C_301,X05,0.0,2.0,2.0,1.0,0.0,-1.0,0.5,1.0,C_301,0.0005404718860036,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1772,2026-03,2026-04,NT446,ST EDMUNDS HOSPITAL,C_301,X06,22.0,20.0,-2.0,1.0,2.0,1.0,0.5,-1.0,C_301,0.0005383043949862,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1773,2026-03,2026-04,NT417,GORING HALL HOSPITAL,C_101,C_301,1.0,0.0,-1.0,7.0,9.0,2.0,0.5,1.0,C_301,0.0005383043949862,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1774,2026-03,2026-04,NT315,SPIRE BUSHEY HOSPITAL,C_101,C_301,1.0,3.0,2.0,19.0,17.0,-2.0,1.0,0.0,C_301,0.0005383043949862,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1775,2025-05,2025-06,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",C_101,C_301,23.0,20.0,-3.0,1.0,3.0,2.0,0.6666666666666666,-1.0,C_301,0.0005349495943744,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1776,2025-05,2025-06,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",C_160,C_301,67.0,65.0,-2.0,1.0,3.0,2.0,1.0,0.0,C_301,0.0005349495943744,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1777,2025-05,2025-06,NT433,SARUM ROAD HOSPITAL,C_301,X06,0.0,2.0,2.0,50.0,46.0,-4.0,0.5,-2.0,C_301,0.0005349495943744,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1778,2025-05,2025-06,NT437,SLOANE HOSPITAL,C_150,C_301,1.0,3.0,2.0,32.0,30.0,-2.0,1.0,0.0,C_301,0.0005349495943744,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC1779,2025-05,2025-06,NT447,DUCHY HOSPITAL,C_301,C_502,12.0,14.0,2.0,1.0,0.0,-1.0,0.5,1.0,C_301,0.0005349495943744,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
